vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
5,52000,Individual,Petrol,Manual,22.74,796,47.3,5,225000
6,62000,Dealer,Petrol,Manual,20.85,1197,83.14,5,595000
7,31000,Dealer,Petrol,Manual,18.9,1197,82.0,5,450000
4,28000,Dealer,Petrol,Manual,18.9,1197,82.0,5,511000
3,15000,Individual,Petrol,Manual,24.7,796,47.3,5,310000
5,70000,Individual,Petrol,Manual,22.74,796,47.3,5,250000
8,120000,Individual,Petrol,Manual,20.36,1197,78.9,5,330000
5,75100,Dealer,Diesel,Automatic,19.6,1461,108.45,5,730000
4,47000,Dealer,Petrol,Automatic,17.21,1197,103.5,5,700000
11,64857,Dealer,Diesel,Manual,20.0,1399,68.0,5,155000
5,40000,Individual,Petrol,Manual,18.16,1196,86.8,5,500000
12,59740,Dealer,Petrol,Manual,20.36,1197,78.9,5,230000
3,135000,Dealer,Diesel,Automatic,11.36,2755,171.5,8,1800000
5,75815,Dealer,Diesel,Manual,20.14,1498,88.5,5,590000
9,72000,Dealer,Diesel,Manual,28.4,1248,74.0,5,360000
3,90000,Individual,Diesel,Manual,21.5,1497,108.5,5,850000
3,40000,Individual,Diesel,Manual,22.0,1582,126.2,5,975000
6,19010,Dealer,Petrol,Manual,23.1,998,67.04,5,431000
8,100000,Individual,Diesel,Manual,15.1,2179,140.0,7,700000
3,31834,Dealer,Diesel,Manual,24.0,1186,73.97,5,598000
4,32388,Dealer,Petrol,Automatic,21.63,998,67.04,5,470000
5,50000,Individual,Petrol,Manual,25.17,799,53.3,5,252000
13,110000,Individual,Diesel,Manual,18.1,1493,110.0,5,230000
2,5400,Dealer,Petrol,Automatic,16.8,1353,138.0,5,1790000
8,120000,Individual,Diesel,Manual,20.0,1399,68.1,5,250000
5,110000,Individual,Diesel,Manual,24.3,1248,88.5,5,800000
4,15000,Dealer,Diesel,Manual,25.32,1198,77.0,5,570000
6,75000,Dealer,Diesel,Manual,23.0,1396,90.0,5,520000
1,1001,Dealer,Petrol,Automatic,23.0,999,67.0,5,425000
4,52000,Dealer,Diesel,Manual,28.09,1248,88.5,5,725000
4,66000,Dealer,Petrol,Automatic,13.0,1591,121.3,5,1199000
6,78389,Dealer,Diesel,Manual,24.0,1120,70.0,5,540000
6,64000,Dealer,Diesel,Manual,22.54,1396,88.73,5,660000
2,20000,Individual,Petrol,Manual,18.6,1197,81.86,5,630000
1,22200,Dealer,Diesel,Automatic,28.4,1248,74.02,5,790000
6,82000,Dealer,Diesel,Manual,27.3,1498,98.6,5,475000
2,8345,Individual,Petrol,Automatic,19.0,1199,88.76,5,750000
8,54000,Individual,Diesel,Manual,22.9,1248,74.0,5,450000
4,37903,Dealer,Petrol,Manual,18.9,1197,81.86,5,643000
6,71500,Dealer,Petrol,Manual,23.1,998,67.04,5,295000
6,72000,Dealer,Diesel,Manual,26.59,1248,74.0,5,695000
5,5000,Individual,Diesel,Manual,24.0,1120,70.0,5,535000
8,80000,Dealer,Diesel,Manual,19.87,1461,83.8,5,450000
8,83500,Dealer,Diesel,Manual,15.11,1598,103.6,5,465000
8,30000,Dealer,Diesel,Manual,21.9,1396,90.0,5,400000
9,15000,Individual,Diesel,Manual,18.06,2523,63.0,7,153000
5,21689,Dealer,Petrol,Automatic,18.9,1197,82.0,5,600000
3,13300,Individual,Petrol,Manual,22.0,1197,81.8,5,650000
2,20000,Individual,Petrol,Automatic,23.84,1199,83.83,5,540000
13,50000,Individual,Petrol,Manual,20.36,1197,78.9,5,175000
6,72000,Dealer,Diesel,Manual,22.54,1396,88.73,5,625000
2,20000,Individual,Petrol,Manual,17.4,1497,117.6,5,1075000
11,48216,Dealer,Petrol,Manual,20.36,1197,78.9,5,350000
6,115958,Dealer,Diesel,Manual,22.32,1582,126.3,5,550000
9,36000,Individual,Petrol,Manual,19.81,1086,68.05,5,215000
2,6258,Dealer,Petrol,Automatic,17.4,1197,81.86,5,775000
6,120000,Individual,Diesel,Manual,20.0,1399,68.05,5,360000
4,25000,Individual,Diesel,Manual,20.14,1498,88.0,5,750000
4,80000,Individual,Diesel,Manual,19.87,1461,83.8,5,730000
8,62000,Dealer,Diesel,Manual,21.9,1396,88.76,5,435000
9,138489,Dealer,Diesel,Manual,15.1,2179,140.0,7,500000
4,21000,Dealer,Petrol,Manual,20.4,1197,83.11,5,495000
5,30000,Individual,Diesel,Manual,25.32,1198,77.0,6,350000
13,85000,Dealer,Diesel,Manual,17.8,1248,75.0,5,275000
12,15000,Individual,Diesel,Manual,13.6,2523,63.0,7,350000
7,80000,Individual,Petrol,Manual,23.95,998,67.05,5,270000
4,64500,Dealer,Diesel,Manual,24.3,1248,88.5,5,850000
11,171289,Individual,Petrol,Manual,20.36,1197,78.9,5,230000
7,110000,Individual,Diesel,Manual,15.1,2179,140.0,7,750000
5,23243,Dealer,Petrol,Manual,21.4,1197,83.1,5,687000
11,69000,Dealer,Petrol,Manual,20.36,1197,78.9,5,300000
3,8600,Individual,Petrol,Manual,17.4,1497,117.6,5,970000
6,30000,Individual,Diesel,Manual,28.09,1248,88.5,5,750000
12,56700,Dealer,Petrol,Manual,20.36,1197,78.9,5,245000
3,8000,Dealer,Petrol,Automatic,24.04,999,67.0,5,430000
3,18000,Dealer,Diesel,Automatic,28.4,1248,74.02,5,775000
2,9000,Dealer,Petrol,Manual,17.19,1197,81.86,5,675000
5,64300,Dealer,Diesel,Manual,24.0,1120,70.0,5,425000
6,68297,Dealer,Diesel,Manual,25.2,1248,74.0,5,650000
3,25000,Individual,Petrol,Manual,17.4,1497,117.6,5,1050000
10,41600,Dealer,Petrol,Manual,16.2,1599,103.2,5,459000
2,14000,Individual,Petrol,Automatic,21.21,1197,81.8,5,690000
2,20000,Individual,Diesel,Manual,17.0,1956,138.1,5,1500000
4,14000,Dealer,Diesel,Automatic,13.68,2393,147.51,7,2200000
4,35000,Individual,Petrol,Manual,24.7,796,47.3,5,290000
6,62400,Dealer,Petrol,Manual,18.9,998,67.1,5,370000
12,39054,Dealer,Petrol,Manual,19.81,1086,68.05,5,250000
4,21444,Dealer,Petrol,Manual,24.7,796,47.3,5,311000
3,42000,Individual,Diesel,Manual,17.1,1956,170.0,5,1700000
7,65436,Dealer,Diesel,Manual,15.1,2179,140.0,7,900000
14,76600,Dealer,Diesel,Manual,10.5,2179,120.0,7,375000
9,140000,Individual,Diesel,Manual,22.9,1248,74.0,5,340000
13,132838,Individual,Diesel,Manual,12.8,2494,102.0,8,400000
7,50000,Individual,Diesel,Manual,23.4,1248,74.0,5,490000
4,14000,Dealer,Petrol,Manual,21.5,1197,81.8,5,445000
4,20000,Individual,Petrol,Manual,17.5,1199,88.7,5,850000
1,1780,Individual,Petrol,Manual,20.3,1086,68.07,5,520000
9,123000,Individual,Diesel,Manual,22.9,1248,74.0,5,475000
5,38156,Dealer,Petrol,Manual,19.81,1086,68.05,5,463000
4,10000,Individual,Petrol,Manual,23.01,999,67.0,5,400000
6,21000,Dealer,Petrol,Manual,20.36,1197,78.9,5,365000
8,67379,Dealer,Diesel,Manual,22.9,1248,74.0,5,380000
3,11000,Dealer,Petrol,Manual,17.8,1198,86.7,5,690000
4,24000,Dealer,Petrol,Automatic,18.9,1197,82.0,5,499000
5,73575,Individual,Petrol,Manual,18.6,1197,81.83,5,450000
3,40000,Individual,Petrol,Manual,17.5,1373,91.1,7,650000
3,19000,Individual,Petrol,Manual,17.5,1199,88.7,5,835000
3,25000,Individual,Petrol,Automatic,18.0,1497,117.6,5,940000
6,80000,Dealer,Diesel,Manual,24.0,1120,70.0,5,520000
8,59000,Individual,Diesel,Manual,15.96,2523,62.1,7,651000
10,110000,Individual,Diesel,Manual,14.42,1995,147.6,5,1100000
7,150000,Individual,Diesel,Manual,15.1,2179,140.0,7,725000
4,10000,Dealer,Petrol,Automatic,14.3,1598,103.52,5,1120000
5,72000,Dealer,Diesel,Manual,27.39,1248,74.0,5,675000
10,75000,Dealer,Diesel,Automatic,17.2,1968,138.1,5,725000
7,75000,Dealer,Diesel,Manual,22.54,1396,88.73,5,530000
13,185000,Dealer,Diesel,Manual,12.8,2494,102.0,7,710000
9,72200,Dealer,Diesel,Manual,21.9,1396,90.0,5,465000
6,70000,Individual,Diesel,Manual,15.1,2179,140.0,7,800000
6,18745,Dealer,Petrol,Manual,18.6,1197,81.83,5,535000
4,120000,Individual,Diesel,Manual,22.77,1498,98.59,5,680000
6,20365,Dealer,Petrol,Automatic,20.51,998,67.0,5,400000
2,20000,Individual,Petrol,Manual,19.5,1199,88.76,5,615000
7,36001,Dealer,Diesel,Manual,25.8,1498,98.6,5,485000
3,25000,Individual,Diesel,Manual,25.5,1498,98.6,5,900000
4,45400,Dealer,Petrol,Manual,18.88,999,123.24,5,700000
11,94000,Dealer,Diesel,Manual,16.0,2179,140.0,7,695000
6,84000,Dealer,Diesel,Automatic,18.25,1968,187.74,5,1950000
9,85000,Dealer,Diesel,Automatic,18.48,1995,177.0,5,1525000
5,65000,Dealer,Petrol,Manual,17.8,1497,117.3,5,700000
9,153000,Dealer,Diesel,Manual,23.4,1248,74.0,5,380000
2,40000,Individual,Diesel,Manual,16.36,2179,120.0,7,1200000
5,48000,Dealer,Diesel,Manual,15.4,1997,120.0,7,990000
9,40000,Individual,Diesel,Manual,22.9,1248,74.0,5,400000
5,100000,Individual,Petrol,Manual,18.9,1197,82.0,5,430000
4,24000,Dealer,Diesel,Manual,25.83,1498,99.0,5,690000
7,15408,Dealer,Petrol,Manual,18.9,1197,81.86,5,470000
6,39800,Dealer,Petrol,Manual,18.7,1199,88.7,5,585000
4,45138,Dealer,Petrol,Manual,22.5,999,67.0,5,322000
3,60000,Individual,Diesel,Manual,14.24,2755,174.5,7,2700000
4,63000,Individual,Diesel,Manual,21.38,1396,88.7,5,1100000
4,91795,Dealer,Diesel,Automatic,13.5,1999,177.0,5,2950000
8,56000,Dealer,Petrol,Manual,19.1,1197,85.8,5,430000
4,19000,Individual,Petrol,Manual,18.9,1197,82.0,5,560000
7,85000,Dealer,Diesel,Manual,23.4,1248,74.0,5,595000
3,50000,Individual,Diesel,Automatic,28.4,1248,74.0,5,793000
2,40000,Individual,Diesel,Manual,22.54,1396,88.76,5,725000
3,42000,Dealer,Petrol,Manual,23.84,1199,84.0,5,520000
3,45906,Individual,Diesel,Manual,17.3,1497,121.0,7,1200000
4,39000,Individual,Petrol,Manual,18.6,1197,81.83,5,570000
4,70000,Individual,Petrol,Manual,20.85,1197,83.14,5,475000
3,30000,Individual,Petrol,Manual,17.0,1198,108.5,5,750000
5,29456,Dealer,Petrol,Manual,17.5,1197,85.8,5,550000
3,33000,Dealer,Petrol,Manual,17.5,1199,88.7,5,825000
15,120000,Individual,Diesel,Manual,13.6,2523,63.0,7,300000
8,60343,Dealer,LPG,Manual,19.0,1086,68.1,5,403000
6,192000,Dealer,Diesel,Manual,12.99,2494,100.6,8,1225000
6,89000,Dealer,Diesel,Automatic,19.3,1968,141.0,5,1295000
8,122000,Dealer,Diesel,Automatic,11.1,2400,200.0,7,2450000
3,25000,Individual,Petrol,Automatic,20.89,1197,81.8,5,580000
4,50000,Individual,Petrol,Manual,20.51,998,67.04,5,380000
4,70000,Individual,Diesel,Manual,28.4,1248,74.02,5,690000
10,74000,Dealer,LPG,Manual,13.45,1086,62.1,5,250000
9,68000,Dealer,Diesel,Manual,21.9,1396,88.8,5,370000
13,105379,Dealer,CNG,Manual,26.6,998,58.16,5,219000
8,50000,Individual,Diesel,Manual,21.9,1396,88.8,5,420000
11,115000,Individual,Petrol,Manual,17.0,1497,118.0,5,375000
6,80000,Dealer,Diesel,Manual,26.0,1498,98.6,5,675000
7,80000,Individual,Petrol,Automatic,17.1,1591,121.4,5,630000
5,60000,Individual,Diesel,Automatic,11.36,2755,171.5,7,1800000
3,36000,Dealer,Petrol,Manual,18.9,1197,82.0,5,540000
2,51000,Dealer,Diesel,Manual,21.38,1396,88.7,5,1150000
6,19000,Dealer,Petrol,Manual,20.71,799,53.26,5,335000
1,10000,Individual,Petrol,Manual,18.6,1199,88.76,5,680000
6,83000,Dealer,Diesel,Manual,26.0,1498,98.6,5,675000
15,100000,Individual,Petrol,Manual,19.7,796,46.3,5,62000
9,79000,Dealer,Petrol,Manual,19.7,796,46.3,5,200000
13,150000,Individual,Diesel,Manual,11.57,2179,138.1,7,300000
3,33000,Dealer,Diesel,Automatic,21.21,1498,103.2,5,925000
6,120000,Individual,Diesel,Manual,25.1,1498,98.6,5,787000
2,11000,Dealer,Petrol,Automatic,22.0,1197,81.8,5,700000
2,16780,Dealer,Petrol,Manual,21.01,1197,81.8,5,695000
2,5000,Individual,Diesel,Manual,24.0,1186,73.97,5,590000
5,62156,Dealer,Diesel,Manual,25.8,1498,98.6,5,500000
3,30000,Individual,Petrol,Manual,17.0,1591,121.3,5,850000
7,75000,Dealer,Diesel,Manual,23.0,1396,90.0,5,600000
6,17205,Dealer,Petrol,Manual,20.51,998,67.04,5,400000
9,83000,Dealer,Petrol,Manual,18.9,998,67.1,5,285000
7,50000,Individual,Petrol,Manual,20.51,998,67.04,5,351000
2,7395,Dealer,Petrol,Manual,20.3,1086,68.0,5,480000
3,10000,Individual,Petrol,Automatic,21.63,998,67.0,5,510000
5,60150,Dealer,Petrol,Manual,21.01,1197,81.8,5,600000
4,50000,Dealer,Diesel,Manual,28.4,1248,74.0,5,680000
14,120000,Individual,Diesel,Manual,13.6,2523,63.0,8,190000
7,40000,Individual,Petrol,Manual,15.8,1499,110.0,5,500000
7,67500,Dealer,Diesel,Manual,22.32,1582,126.32,5,685000
4,35000,Individual,Petrol,Manual,18.9,1197,81.86,5,510000
6,178000,Individual,Diesel,Manual,25.2,1248,74.0,5,530000
5,50000,Individual,Diesel,Manual,26.59,1248,74.0,5,600000
7,64000,Dealer,Diesel,Manual,22.54,1396,88.73,5,540000
16,90000,Individual,Petrol,Manual,14.0,1061,64.0,5,115000
8,80000,Individual,Petrol,Automatic,15.64,1798,167.62,5,1485000
7,99000,Dealer,Diesel,Manual,25.1,1498,98.6,5,649000
9,100000,Individual,Diesel,Manual,22.32,1582,126.3,5,360000
3,52300,Dealer,Diesel,Manual,26.59,1248,74.0,5,660000
6,23121,Dealer,Petrol,Automatic,23.1,998,67.04,5,461000
8,52438,Dealer,Petrol,Manual,16.9,1497,100.0,5,420000
4,27265,Dealer,Petrol,Automatic,23.95,998,67.1,5,371000
4,120000,Individual,CNG,Manual,19.0,1197,85.8,5,525000
3,2000,Dealer,Petrol,Manual,20.51,998,67.06,5,450000
12,38000,Individual,Petrol,Manual,17.5,1197,85.8,5,249000
4,23701,Dealer,Petrol,Manual,24.7,796,47.3,5,312000
3,53861,Dealer,Diesel,Manual,23.0,1396,90.0,5,832000
13,85753,Dealer,Diesel,Manual,18.1,1493,110.0,5,250000
4,31734,Dealer,Petrol,Manual,18.9,1197,81.86,5,578000
6,70000,Individual,Diesel,Manual,28.09,1248,88.5,5,475000
8,58000,Dealer,Diesel,Manual,24.0,1120,70.0,5,399000
4,41275,Dealer,Petrol,Automatic,13.0,1591,121.3,5,1150000
1,4500,Individual,Petrol,Manual,21.7,998,67.0,5,550000
2,19000,Dealer,Petrol,Automatic,17.8,1496,105.5,5,1042000
10,50000,Individual,Petrol,Manual,20.92,998,67.1,5,230000
3,29000,Dealer,Petrol,Manual,23.01,999,67.0,5,370000
8,113566,Dealer,Diesel,Manual,22.07,1199,73.9,5,415000
2,12000,Dealer,Diesel,Manual,25.6,1498,97.9,5,1080000
3,9000,Dealer,Diesel,Automatic,12.9,2755,174.5,7,3400000
6,38700,Dealer,Petrol,Manual,18.9,998,67.1,5,375000
9,92000,Dealer,Diesel,Manual,22.07,1199,73.9,5,385000
2,10700,Individual,Petrol,Manual,17.0,1198,108.5,5,920000
6,84000,Dealer,Petrol,Manual,17.4,1497,117.3,5,675000
9,72422,Dealer,Petrol,Manual,15.37,1196,73.0,7,290000
8,126000,Individual,Diesel,Manual,12.99,2494,100.0,8,800000
3,23000,Individual,Diesel,Manual,15.1,2179,155.0,7,1600000
14,60235,Dealer,Petrol,Manual,19.7,796,46.3,5,100000
11,110000,Individual,Diesel,Manual,19.3,1248,73.9,5,280000
10,76325,Dealer,Diesel,Manual,12.8,2494,102.0,7,560000
9,32000,Dealer,Petrol,Manual,19.81,1086,68.05,5,290000
3,105000,Dealer,Diesel,Manual,24.3,1248,88.5,5,825000
6,99000,Dealer,Diesel,Automatic,19.3,1968,141.0,5,1399000
12,48001,Dealer,Petrol,Manual,18.9,998,67.1,5,219000
4,50000,Individual,Diesel,Manual,24.0,1186,73.97,5,425000
5,16000,Dealer,Diesel,Automatic,17.68,1968,174.33,5,3300000
4,35000,Individual,Diesel,Manual,21.5,1497,108.5,5,900000
5,50000,Individual,Petrol,Manual,18.6,1197,81.83,5,585000
5,70000,Individual,Diesel,Manual,22.54,1396,88.73,5,610000
8,35000,Individual,Petrol,Manual,18.9,998,67.1,5,250000
6,40569,Dealer,Petrol,Manual,18.7,1199,88.7,5,495000
2,90000,Individual,Diesel,Manual,15.4,2523,75.0,7,800000
5,110000,Individual,Diesel,Automatic,17.01,1582,126.2,5,1050000
4,60881,Dealer,Diesel,Manual,27.39,1248,74.0,5,730000
5,32736,Dealer,Petrol,Manual,23.01,999,67.0,5,310000
9,72500,Dealer,Diesel,Manual,20.5,1598,103.5,5,295000
8,275000,Individual,Diesel,Manual,22.9,1248,74.0,5,400000
7,35001,Trustmark Dealer,Petrol,Manual,17.4,1497,117.3,5,675000
5,15000,Individual,Petrol,Manual,15.37,1196,73.0,5,350000
3,59000,Individual,Petrol,Manual,15.37,1196,73.0,7,360000
7,151315,Dealer,Diesel,Manual,24.0,1120,70.0,5,300000
4,61000,Dealer,Diesel,Manual,24.3,1248,88.5,5,841000
10,38000,Dealer,Diesel,Automatic,16.55,1968,140.0,5,1500000
13,80000,Individual,Petrol,Manual,20.36,1197,78.9,5,150000
11,56000,Dealer,Petrol,Manual,20.36,1197,78.9,5,375000
4,60000,Individual,Petrol,Manual,23.01,999,67.0,5,350000
8,180000,Individual,Petrol,Manual,22.74,796,47.3,5,180000
11,49011,Dealer,Petrol,Manual,17.0,1197,80.0,5,385000
7,48000,Dealer,Diesel,Manual,20.0,1399,68.05,5,450000
9,68000,Dealer,Diesel,Manual,22.9,1248,74.0,5,390000
6,105610,Dealer,Petrol,Manual,22.74,796,47.3,5,250000
4,70000,Individual,Diesel,Manual,16.5,1493,70.0,7,650000
12,113343,Dealer,Petrol,Manual,18.9,1061,67.0,5,178000
12,64495,Dealer,Diesel,Automatic,16.07,1995,181.0,5,850000
7,49000,Dealer,Petrol,Automatic,23.1,998,67.04,5,335000
5,63669,Trustmark Dealer,Petrol,Manual,18.6,1197,81.83,5,645000
11,199900,Individual,Diesel,Manual,13.6,2523,63.0,7,350000
10,103000,Dealer,CNG,Manual,12.4,1998,132.0,8,1080000
4,38860,Dealer,Diesel,Manual,16.55,2498,105.0,6,875000
3,8000,Dealer,Petrol,Manual,18.6,1197,81.83,5,775000
3,6500,Individual,Petrol,Automatic,21.21,1197,81.8,5,725000
7,90000,Individual,Petrol,Manual,18.9,1197,82.0,5,300000
3,68000,Dealer,Diesel,Manual,24.7,1498,98.63,5,540000
2,31000,Individual,Petrol,Manual,18.16,1196,86.8,5,525000
5,84000,Dealer,Petrol,Manual,18.2,1199,88.7,5,565000
4,60852,Dealer,Diesel,Manual,19.3,1248,73.9,5,725000
9,76800,Dealer,Diesel,Manual,22.32,1582,126.3,5,450000
6,29751,Dealer,Petrol,Manual,18.9,1197,82.0,5,512000
2,40000,Individual,Petrol,Manual,21.79,998,67.05,5,450000
7,21800,Dealer,Petrol,Automatic,15.6,1598,120.7,5,2000000
4,48001,Dealer,Diesel,Manual,21.38,1396,88.7,5,1025000
4,55000,Individual,Diesel,Manual,25.2,1248,74.0,5,545000
11,68176,Dealer,Diesel,Manual,20.0,1399,68.05,5,275000
1,2000,Individual,Petrol,Manual,21.7,998,67.0,5,450000
2,40000,Individual,Diesel,Manual,19.39,1461,108.0,5,1200000
5,40000,Individual,Petrol,Manual,18.6,1197,81.83,5,500000
11,51060,Dealer,Diesel,Manual,20.0,1399,68.0,5,280000
3,20000,Individual,Diesel,Manual,19.67,1582,126.2,5,1100000
6,159000,Individual,Diesel,Manual,19.01,1461,108.45,5,625000
2,32000,Dealer,Petrol,Automatic,18.69,1462,103.0,7,975000
5,10000,Individual,Petrol,Manual,20.51,998,67.04,5,400000
4,54000,Individual,Diesel,Manual,17.1,1956,170.0,5,1500000
6,110000,Individual,Diesel,Manual,24.0,1120,70.0,5,380000
3,37000,Dealer,Petrol,Manual,17.01,1591,121.3,5,990000
5,54701,Dealer,Petrol,Manual,23.01,999,67.0,5,260000
11,70000,Individual,Petrol,Manual,19.7,796,46.3,5,135000
9,87500,Individual,Diesel,Manual,15.1,2179,140.0,7,600000
3,70000,Individual,Diesel,Automatic,28.4,1248,74.02,5,800000
7,49000,Individual,Diesel,Manual,19.01,1461,108.45,5,550000
4,70000,Individual,Diesel,Manual,25.5,1498,98.6,5,760000
10,111000,Dealer,Diesel,Manual,23.0,1396,90.0,5,399000
12,11638,Dealer,Petrol,Manual,20.35,1197,81.86,5,300000
2,9605,Dealer,Petrol,Manual,20.52,1197,81.8,5,500000
5,58000,Dealer,Petrol,Manual,23.01,999,67.0,5,345000
3,22000,Individual,Petrol,Manual,18.15,1198,82.0,6,450000
1,20000,Individual,Diesel,Manual,17.3,1497,121.0,7,950000
3,70000,Individual,Diesel,Manual,22.1,1396,88.7,5,998000
1,30000,Individual,Petrol,Automatic,19.56,1197,81.8,5,890000
5,146000,Individual,Petrol,Manual,18.78,1198,74.0,5,350000
4,40000,Individual,Diesel,Manual,24.29,1498,99.0,5,580000
5,30000,Individual,Petrol,Manual,18.9,1197,82.0,5,550000
3,30000,Individual,Petrol,Automatic,17.8,1496,105.5,5,1300000
4,28000,Dealer,Petrol,Automatic,17.0,1591,121.3,5,1090000
10,90000,Dealer,Diesel,Automatic,16.07,1995,181.0,5,895000
14,110000,Individual,Diesel,Manual,13.6,2523,63.0,7,250000
6,27000,Dealer,Petrol,Automatic,15.63,1499,110.4,5,750000
6,40000,Individual,Petrol,Manual,18.0,1198,86.7,5,450000
11,60000,Individual,Diesel,Manual,19.3,1248,73.9,5,310000
6,27452,Dealer,Petrol,Manual,18.6,1197,81.83,5,540000
8,75000,Individual,Diesel,Manual,15.96,2523,62.1,7,521000
6,18604,Dealer,Petrol,Manual,22.74,796,47.3,5,310000
3,48000,Dealer,Diesel,Manual,24.3,1248,88.5,5,855000
6,36000,Dealer,Diesel,Manual,18.06,2523,63.0,7,725000
6,87020,Dealer,Petrol,Manual,21.21,1197,81.8,5,550000
11,95000,Individual,Diesel,Automatic,11.79,2179,120.0,8,500000
8,170000,Individual,Diesel,Manual,12.99,2494,100.6,7,700000
9,32103,Dealer,Petrol,Manual,20.92,998,67.1,5,245000
11,72240,Individual,Petrol,Manual,17.0,1197,80.0,5,350000
10,66000,Dealer,Petrol,Manual,20.36,1197,78.9,5,285000
4,90000,Individual,Diesel,Manual,25.83,1498,99.0,5,530000
8,82000,Dealer,Diesel,Manual,19.3,1248,73.9,5,489000
5,123000,Individual,Diesel,Manual,19.64,1461,108.45,5,650000
7,75000,Dealer,Diesel,Manual,22.54,1396,88.73,5,499000
9,72000,Dealer,Petrol,Manual,16.47,1198,73.9,5,311000
11,50000,Dealer,Petrol,Automatic,16.95,1197,78.9,5,350000
4,30000,Individual,Diesel,Automatic,15.04,2755,174.5,7,3300000
8,55500,Dealer,Diesel,Automatic,15.2,1968,140.8,5,1500000
5,100000,Individual,Diesel,Manual,13.68,2393,147.8,8,1600000
4,32000,Dealer,Diesel,Automatic,28.4,1248,74.02,5,785000
3,18000,Dealer,Petrol,Automatic,21.21,1197,81.8,5,750000
5,15000,Individual,Petrol,Manual,15.37,1196,73.0,7,350000
7,40000,Individual,Petrol,Manual,18.6,1197,81.83,5,460000
2,11972,Dealer,Petrol,Manual,18.6,1197,81.83,5,635000
9,212000,Individual,Diesel,Automatic,11.79,2179,120.0,8,450000
4,56000,Dealer,Diesel,Manual,26.59,1248,74.0,5,651000
7,95094,Dealer,Diesel,Manual,24.0,1120,70.0,5,395000
11,74000,Dealer,Diesel,Manual,28.4,1248,74.0,5,340000
4,48300,Individual,Diesel,Manual,28.4,1248,74.02,5,350000
10,95000,Individual,Diesel,Manual,13.6,2523,63.0,7,330000
6,30000,Individual,Diesel,Manual,20.45,1461,83.8,5,800000
2,25000,Individual,Petrol,Manual,15.37,1196,73.0,5,370000
8,105000,Individual,Petrol,Manual,19.1,1197,85.8,5,400000
9,90000,Individual,Diesel,Manual,20.0,1399,68.0,5,280000
6,50000,Dealer,Diesel,Manual,22.27,1498,108.6,5,550000
8,56000,Individual,Diesel,Manual,19.3,1248,73.9,5,520000
5,110000,Individual,Diesel,Manual,26.59,1248,74.0,5,535000
6,50000,Individual,Petrol,Manual,20.4,1197,81.8,5,450000
5,25000,Dealer,Petrol,Automatic,23.95,998,67.05,5,415000
5,46858,Dealer,Petrol,Automatic,19.0,1199,88.7,5,725000
12,80000,Individual,Diesel,Manual,13.93,2179,138.0,7,265000
6,67300,Individual,Petrol,Manual,15.85,1499,110.4,5,600000
8,65000,Dealer,Diesel,Manual,24.0,1120,70.0,5,348000
3,48000,Dealer,Petrol,Automatic,21.21,1197,81.8,5,765000
7,36658,Dealer,Diesel,Manual,23.4,1248,74.0,5,590000
5,14000,Individual,Petrol,Automatic,18.0,1497,117.3,5,850000
9,57400,Dealer,Diesel,Manual,16.8,1493,110.0,5,525000
5,90000,Individual,Petrol,Manual,20.4,1197,81.8,5,500000
2,32895,Dealer,Petrol,Manual,22.05,796,47.3,5,300000
7,120000,Individual,Diesel,Manual,12.99,2494,100.6,7,925000
7,16000,Individual,Diesel,Manual,25.2,1248,74.0,5,500000
11,35966,Dealer,Petrol,Manual,17.5,1298,85.8,5,260000
4,50000,Individual,Diesel,Manual,19.87,1461,83.8,5,750000
4,27240,Dealer,Petrol,Manual,17.19,1197,81.86,5,642000
7,45075,Dealer,Petrol,Manual,22.74,796,47.3,5,255000
3,7300,Individual,Petrol,Manual,25.17,799,53.3,5,330000
5,40000,Individual,Petrol,Manual,17.19,1197,81.86,5,500000
8,150000,Dealer,Diesel,Manual,12.8,2494,102.0,8,1190000
9,70000,Individual,Diesel,Manual,22.07,1199,73.9,5,425000
8,158000,Dealer,Diesel,Manual,14.0,2179,138.1,7,470000
5,80000,Dealer,Diesel,Automatic,16.0,2179,140.0,7,1050000
9,147550,Dealer,Diesel,Manual,13.0,2982,168.5,7,1400000
8,80000,Individual,Diesel,Manual,19.01,1461,108.45,5,550000
6,38000,Dealer,Diesel,Automatic,13.5,2967,240.0,5,6300000
5,46000,Individual,Diesel,Automatic,11.36,2755,171.5,7,1550000
5,15000,Individual,Petrol,Manual,22.74,796,47.3,5,295000
12,107742,Dealer,Diesel,Automatic,11.0,2987,198.5,5,1175000
4,58446,Dealer,Diesel,Manual,15.4,2179,120.0,7,900000
7,68000,Dealer,Diesel,Manual,25.1,1498,98.6,5,645000
4,41000,Dealer,Diesel,Manual,23.9,1582,126.2,5,835000
3,20000,Individual,Petrol,Manual,22.7,799,53.64,5,425000
2,35000,Individual,Diesel,Manual,15.96,2523,63.0,9,870000
9,36834,Dealer,Petrol,Manual,20.36,1197,78.9,5,365000
6,25000,Dealer,Diesel,Automatic,11.8,2967,246.7,5,5500000
11,70000,Individual,Petrol,Manual,20.36,1197,78.9,5,225000
5,48000,Dealer,Petrol,Manual,18.9,998,67.1,5,425000
