model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
Swift Dzire,8,154000,Individual,Petrol,Manual,19.1,1197,85.8,5,420000
Ecosport,5,37000,Individual,Diesel,Manual,22.77,1498,98.59,5,850000
Swift Dzire,2,15000,Individual,Diesel,Automatic,28.4,1248,74.02,5,800000
Glanza,1,2500,Dealer,Petrol,Automatic,19.56,1197,81.8,5,875000
Swift,5,90000,Individual,Petrol,Manual,20.4,1197,81.8,5,500000
5,4,25000,Dealer,Diesel,Automatic,14.69,2993,258.0,5,5500000
Amaze,3,11297,Dealer,Diesel,Manual,24.7,1498,98.63,5,720000
Ciaz,6,49986,Dealer,Diesel,Manual,26.21,1248,88.5,5,610000
Civic,12,23000,Dealer,Petrol,Manual,14.8,1799,130.2,5,295000
Ciaz,5,40000,Individual,Petrol,Manual,20.73,1373,91.1,5,650000
Ignis,3,11000,Dealer,Petrol,Automatic,20.89,1197,81.8,5,550000
Amaze,7,97000,Individual,Diesel,Manual,25.8,1498,98.6,5,400000
Verna,9,85000,Dealer,Diesel,Manual,22.32,1582,126.32,5,450000
Swift,6,73000,Dealer,Diesel,Manual,28.4,1248,74.0,5,425000
i20,8,20000,Individual,Petrol,Manual,18.5,1197,82.85,5,400000
7,5,56000,Dealer,Diesel,Automatic,16.46,2993,258.0,5,5385000
Vento,6,43000,Individual,Petrol,Manual,15.04,1598,103.2,5,489000
Wagon R,4,16000,Individual,Petrol,Manual,20.51,998,67.04,5,425000
Polo,6,40346,Dealer,Petrol,Manual,16.47,1198,74.0,5,400000
XUV500,9,67000,Dealer,Diesel,Manual,15.1,2179,140.0,7,525000
i20,5,70000,Individual,Diesel,Manual,22.54,1396,88.73,5,680000
Creta,3,31500,Dealer,Petrol,Manual,15.8,1591,121.3,5,1275000
5,10,63000,Dealer,Diesel,Automatic,18.48,1995,177.0,5,1590000
E-Class,16,123374,Dealer,Petrol,Automatic,11.2,2497,203.0,5,421000
Rover,11,80000,Individual,Diesel,Automatic,10.2,4367,308.0,7,3000000
Vitara,3,35000,Dealer,Diesel,Automatic,24.3,1248,88.5,5,975000
Grand,5,41473,Dealer,Petrol,Manual,18.9,1197,82.0,5,550000
Jazz,6,67000,Dealer,Petrol,Manual,18.7,1199,88.7,5,525000
i20,5,50000,Individual,Petrol,Manual,18.6,1197,81.83,5,585000
City,7,120000,Individual,Diesel,Manual,26.0,1498,98.6,5,450000
Innova,7,98000,Dealer,Diesel,Manual,12.8,2494,102.0,7,750000
Vento,6,38000,Dealer,Petrol,Automatic,16.93,1197,103.2,5,545000
Grand,4,56000,Dealer,Petrol,Manual,18.9,1197,81.86,5,565000
Swift,3,18000,Dealer,Petrol,Manual,22.0,1197,81.8,5,570000
Polo,3,18523,Dealer,Petrol,Automatic,17.21,1798,189.0,4,875000
Wagon R,7,20903,Dealer,CNG,Manual,32.52,998,58.33,5,410000
Wagon R,7,50000,Individual,Petrol,Manual,20.51,998,67.04,5,300000
Wagon R,13,80000,Individual,Petrol,Manual,18.9,998,67.1,5,150000
Ertiga,3,36352,Dealer,Petrol,Manual,19.34,1462,103.0,7,855000
Verna,8,136700,Dealer,Diesel,Automatic,22.32,1582,126.32,5,350000
Scorpio,4,68462,Dealer,Diesel,Manual,15.4,2179,120.0,7,900000
Verna,8,41000,Dealer,Diesel,Manual,22.32,1582,126.32,5,430000
Swift,10,30000,Individual,Petrol,Manual,16.1,1197,85.0,5,410000
Scorpio,3,50000,Individual,Diesel,Manual,15.4,2523,75.0,7,900000
Swift Dzire,10,73704,Dealer,Diesel,Manual,23.4,1248,74.0,5,380000
Wagon R,8,44400,Dealer,Petrol,Manual,21.79,998,67.05,5,300000
Ertiga,4,40000,Individual,Petrol,Automatic,17.03,1373,91.1,7,780000
Wagon R,9,20000,Individual,Petrol,Manual,18.9,998,67.1,5,230000
City,12,60000,Dealer,Petrol,Manual,17.0,1497,118.0,5,255000
Santro,12,80000,Individual,Petrol,Manual,17.92,1086,62.1,5,125000
City,7,57500,Dealer,Diesel,Manual,26.0,1498,98.6,5,515000
Q7,7,95000,Dealer,Diesel,Automatic,12.07,2967,241.4,7,2250000
Swift,4,80000,Individual,Diesel,Manual,28.4,1248,74.0,5,550000
Ecosport,3,22506,Dealer,Petrol,Manual,17.0,1497,121.31,5,945000
Hector,2,8100,Dealer,Petrol,Manual,15.81,1451,141.0,5,1855000
Ertiga,4,50000,Individual,Diesel,Manual,24.52,1248,88.5,7,800000
C-Class,8,38000,Dealer,Diesel,Automatic,14.84,2143,170.0,5,1200000
XUV500,6,110000,Individual,Diesel,Manual,16.0,2179,140.0,7,1300000
Baleno,1,1500,Individual,Petrol,Manual,21.01,1197,81.8,5,624000
Creta,4,30000,Individual,Petrol,Manual,15.29,1591,121.3,5,780000
Swift Dzire,7,101374,Dealer,Diesel,Manual,23.4,1248,74.0,5,530000
Swift,13,93000,Dealer,Petrol,Manual,16.1,1298,88.2,5,165000
KWID,2,25000,Individual,Petrol,Manual,23.01,999,67.0,5,335000
Bolero,15,120000,Individual,Diesel,Manual,13.6,2523,63.0,7,240000
7,4,18000,Dealer,Diesel,Automatic,17.66,2993,355.37,4,6900000
Creta,4,60000,Individual,Diesel,Manual,21.38,1396,88.7,5,880000
Nexon,3,4200,Individual,Petrol,Manual,17.0,1198,108.5,5,755000
3,5,46000,Dealer,Diesel,Automatic,21.76,1995,188.0,5,2650000
Swift Dzire,4,30503,Trustmark Dealer,Petrol,Automatic,22.0,1197,81.8,5,645000
Verna,6,115958,Dealer,Diesel,Manual,22.32,1582,126.3,5,550000
Superb,12,68387,Dealer,Petrol,Automatic,12.0,3597,260.0,5,499000
Superb,5,80260,Dealer,Petrol,Automatic,14.67,1798,177.46,5,1675000
i20,4,24000,Dealer,Diesel,Manual,22.54,1396,88.73,5,750000
Wagon R,4,30000,Individual,CNG,Manual,33.54,998,67.04,5,450000
i20,6,18000,Individual,Diesel,Manual,21.19,1396,88.73,5,600000
City,11,34000,Dealer,Petrol,Manual,17.0,1497,118.0,5,325000
Camry,5,65300,Dealer,Petrol,Automatic,12.98,2494,178.4,5,1471000
Wagon R,8,40000,Dealer,Petrol,Manual,18.9,998,67.1,5,285000
Duster,3,32440,Dealer,Diesel,Manual,19.87,1461,83.8,5,850000
Baleno,5,70000,Individual,Diesel,Manual,27.39,1248,74.0,5,650000
Swift,3,40000,Individual,Petrol,Automatic,22.0,1197,81.8,5,630000
Octavia,4,22000,Dealer,Petrol,Automatic,14.7,1798,177.5,5,1399000
Grand,6,68000,Dealer,Petrol,Manual,18.9,1197,82.0,5,421000
Ertiga,9,120000,Individual,Diesel,Manual,20.77,1248,88.76,7,360000
Polo,8,83500,Dealer,Diesel,Manual,15.11,1598,103.6,5,465000
i20,4,25000,Individual,Petrol,Manual,18.6,1197,81.83,5,635000
i10,8,83677,Dealer,Petrol,Manual,19.81,1086,68.05,5,270000
i10,14,55756,Dealer,Petrol,Manual,19.81,1086,68.05,5,200000
Ecosport,2,20000,Individual,Petrol,Manual,17.0,1497,121.31,5,905000
Venue,2,11000,Dealer,Petrol,Manual,18.27,998,118.35,5,1075000
Ecosport,7,150000,Individual,Diesel,Manual,22.7,1498,89.84,5,470000
Figo,5,68000,Dealer,Petrol,Manual,18.16,1196,86.8,5,525000
XUV500,4,74000,Dealer,Diesel,Manual,16.0,2179,140.0,7,1300000
Innova,4,47000,Dealer,Diesel,Manual,13.68,2393,147.51,7,1750000
Ertiga,4,40000,Dealer,Petrol,Manual,19.34,1462,103.0,7,750000
Ciaz,3,49000,Dealer,Petrol,Automatic,19.12,1373,91.1,5,811000
Fortuner,6,47000,Dealer,Diesel,Automatic,12.55,2982,168.5,7,1940000
Swift Dzire,10,95398,Dealer,Diesel,Manual,19.3,1248,73.9,5,400000
Bolero,12,100000,Individual,Diesel,Manual,13.6,2523,63.0,7,260000
Swift Dzire,6,80000,Individual,CNG,Manual,19.0,1197,85.8,5,390000
Figo,9,60000,Individual,Diesel,Manual,20.0,1399,68.0,5,265000
XUV500,7,178000,Individual,Diesel,Manual,15.1,2179,140.0,7,950000
XUV500,9,100000,Dealer,Diesel,Manual,15.1,2179,140.0,7,775000
Rapid,9,25000,Dealer,Diesel,Manual,20.5,1598,103.5,5,225000
Ignis,3,50000,Individual,Petrol,Manual,20.89,1197,81.8,5,450000
i10,11,60000,Individual,Petrol,Manual,19.81,1086,68.05,5,150000
Swift Dzire,4,10000,Dealer,Petrol,Manual,21.21,1197,81.8,5,675000
Alto,5,20000,Individual,Petrol,Manual,23.95,998,67.05,5,315000
i20,7,64000,Dealer,Diesel,Manual,22.54,1396,88.73,5,425000
Swift,8,60000,Individual,Diesel,Manual,22.9,1248,74.0,5,380000
Swift,8,78000,Individual,Diesel,Manual,22.9,1248,74.0,5,427000
Alto,12,90000,Individual,Petrol,Manual,19.7,796,46.3,5,110000
Fortuner,11,240000,Dealer,Diesel,Manual,11.5,2982,171.0,7,890000
Wagon R,12,60000,Dealer,Petrol,Manual,21.79,998,67.05,5,150000
Superb,11,59000,Dealer,Diesel,Automatic,17.2,1968,138.03,5,549000
Rapid,5,98000,Dealer,Diesel,Manual,21.14,1498,103.52,5,635000
Bolero,10,120000,Individual,Diesel,Manual,13.6,2523,63.0,7,380000
Freestyle,3,18000,Individual,Petrol,Manual,19.0,1194,94.68,5,630000
Eeco,1,8200,Individual,Petrol,Manual,16.11,1196,72.42,5,410000
Fortuner,5,40000,Dealer,Diesel,Automatic,12.55,2982,168.5,7,2250000
Polo,5,78000,Dealer,Petrol,Manual,18.78,1198,74.0,5,450000
Alto,5,40000,Individual,Petrol,Manual,22.74,796,47.3,5,280000
Vento,8,65000,Dealer,Diesel,Manual,20.54,1598,103.6,5,385000
Vento,8,58969,Dealer,Diesel,Manual,20.54,1598,103.6,5,350000
Celerio,5,67000,Dealer,Petrol,Automatic,23.1,998,67.04,5,415000
KWID,5,54701,Dealer,Petrol,Manual,23.01,999,67.0,5,260000
Grand,5,30000,Individual,Petrol,Manual,18.9,1197,82.0,5,390000
Swift Dzire,9,14000,Dealer,Diesel,Manual,28.4,1248,74.02,5,450000
Polo,7,68000,Dealer,Diesel,Manual,20.14,1498,88.8,5,450000
City,2,21000,Dealer,Petrol,Manual,17.8,1497,117.3,5,1025000
Wagon R,3,38000,Dealer,CNG,Manual,26.6,998,58.16,5,415000
Ecosport,4,55000,Dealer,Diesel,Manual,23.0,1498,98.96,5,685000
Baleno,5,28582,Dealer,Petrol,Manual,21.4,1197,83.1,5,550000
Triber,2,11000,Dealer,Petrol,Manual,20.0,999,72.0,7,725000
RediGO,4,35000,Individual,Petrol,Manual,22.7,799,53.64,5,230000
Verna,3,22000,Dealer,Petrol,Manual,17.0,1591,121.3,5,910000
Eeco,2,28500,Individual,CNG,Manual,21.94,1196,61.7,5,410000
A6,9,77000,Dealer,Diesel,Automatic,17.68,1968,174.33,5,1750000
Santro,10,74000,Dealer,LPG,Manual,13.45,1086,62.1,5,250000
KWID,5,19000,Dealer,Petrol,Manual,22.3,799,53.26,5,324000
Swift Dzire,6,19238,Trustmark Dealer,Petrol,Manual,20.85,1197,83.14,5,490000
Innova,6,60200,Individual,Diesel,Manual,12.99,2494,100.6,8,820000
Scorpio,4,35373,Dealer,Diesel,Manual,15.4,1997,120.0,9,975000
Amaze,8,58000,Dealer,Diesel,Manual,25.8,1498,98.6,5,325000
Superb,7,36803,Dealer,Petrol,Automatic,13.7,1798,157.75,5,1125000
Innova,10,68900,Dealer,Diesel,Manual,12.8,2494,102.0,7,665000
i20,4,70000,Individual,Diesel,Manual,21.19,1396,88.73,5,850000
Verna,8,58000,Dealer,Diesel,Manual,22.32,1582,126.32,5,390000
Compass,2,13500,Individual,Diesel,Manual,17.1,1956,170.0,5,1750000
XUV500,9,87500,Individual,Diesel,Manual,15.1,2179,140.0,7,600000
Tigor,4,25000,Individual,Diesel,Manual,24.7,1047,69.0,5,550000
3,9,76186,Dealer,Petrol,Automatic,12.05,1995,154.0,5,1500000
Venue,1,10000,Dealer,Diesel,Manual,23.7,1396,88.7,5,1039000
i20,6,56490,Dealer,Diesel,Manual,22.54,1396,88.73,5,525000
Swift,7,67800,Dealer,Diesel,Manual,28.4,1248,74.0,5,495000
Wagon R,14,90000,Individual,LPG,Manual,17.3,1061,57.5,5,80000
i10,6,19000,Dealer,Petrol,Manual,19.81,1086,68.05,5,360000
Swift,8,71233,Dealer,Diesel,Manual,28.4,1248,74.0,5,440000
Vitara,1,12000,Dealer,Petrol,Automatic,18.76,1462,103.26,5,1225000
Swift,10,80000,Individual,Diesel,Manual,22.9,1248,74.0,5,285000
Celerio,4,25000,Individual,Petrol,Manual,23.1,998,67.04,5,345000
Wagon R,14,48343,Dealer,Petrol,Manual,18.9,1061,67.0,5,180000
Innova,5,68194,Dealer,Diesel,Automatic,11.36,2755,171.5,7,1950000
Swift Dzire,6,88000,Dealer,Diesel,Manual,28.4,1248,74.02,5,665000
Ertiga,7,79000,Dealer,Diesel,Manual,20.77,1248,88.8,7,610000
Swift Dzire,10,80000,Dealer,Diesel,Manual,19.3,1248,73.9,5,360000
Thar,6,74000,Dealer,Diesel,Manual,18.06,2523,63.0,7,551000
X1,5,55000,Dealer,Diesel,Automatic,20.68,1995,188.0,5,2050000
Amaze,7,60000,Individual,Diesel,Manual,25.8,1498,98.6,5,342000
Swift Dzire,4,30000,Dealer,Petrol,Automatic,21.21,1197,81.8,5,690000
Baleno,5,43000,Dealer,Petrol,Manual,21.01,1197,81.8,5,650000
i20,6,52000,Dealer,Petrol,Manual,18.6,1197,81.83,5,486000
Ecosport,3,15000,Individual,Petrol,Manual,17.0,1497,121.36,5,900000
X1,8,180000,Dealer,Diesel,Automatic,19.62,1998,192.0,5,945000
i10,10,63000,Dealer,Petrol,Manual,20.36,1197,78.9,5,320000
Bolero,14,120000,Individual,Diesel,Manual,13.6,2523,63.0,7,250000
Innova,4,86032,Dealer,Diesel,Manual,13.68,2393,147.8,7,1850000
City,5,57000,Dealer,Petrol,Manual,17.4,1497,117.3,5,725000
GO,5,50000,Individual,Petrol,Manual,20.63,1198,67.0,5,235000
Celerio,4,7500,Individual,Petrol,Manual,23.1,998,67.04,5,412000
City,11,65000,Dealer,Petrol,Manual,17.0,1497,118.0,5,295000
Superb,2,8500,Dealer,Diesel,Automatic,18.19,1968,174.5,5,3550000
E-Class,6,26952,Dealer,Diesel,Automatic,13.0,2143,201.1,5,2600000
XUV500,7,75273,Dealer,Diesel,Manual,16.0,2179,140.0,7,851000
Ciaz,4,48000,Dealer,Diesel,Manual,28.09,1248,88.5,5,711000
Grand,5,65000,Dealer,Petrol,Manual,18.9,1197,82.0,5,475000
Amaze,3,40000,Individual,Petrol,Manual,17.8,1198,86.7,5,610000
C-Class,3,6577,Dealer,Petrol,Automatic,14.74,1991,181.03,5,3480000
Freestyle,3,29303,Dealer,Diesel,Manual,23.8,1499,98.97,5,665000
Vitara,3,12000,Dealer,Diesel,Manual,24.3,1248,88.5,5,925000
i20,7,43000,Dealer,Petrol,Manual,18.6,1197,81.83,5,450000
Alto,6,19074,Individual,Petrol,Manual,22.74,796,47.3,5,275000
i20,11,100000,Individual,Petrol,Manual,17.0,1197,80.0,5,190000
Vitara,4,39100,Dealer,Diesel,Manual,24.3,1248,88.5,5,790000
Baleno,1,5000,Individual,Petrol,Manual,21.01,1197,81.8,5,557000
Ecosport,7,38000,Dealer,Diesel,Manual,22.7,1498,89.84,5,650000
Creta,5,40000,Individual,Diesel,Manual,21.38,1396,88.7,5,775000
i20,10,31280,Dealer,Petrol,Manual,18.6,1197,81.83,5,150000
Rapid,7,36000,Dealer,Diesel,Manual,20.5,1598,103.5,5,530000
Celerio,5,39500,Dealer,Diesel,Manual,27.62,793,47.0,5,430000
Wagon R,9,80000,Individual,Petrol,Manual,18.9,998,67.1,5,275000
KUV,5,41256,Dealer,Diesel,Manual,25.32,1198,77.0,6,449000
Alto,9,79000,Dealer,Petrol,Manual,19.7,796,46.3,5,200000
Marazzo,3,100000,Individual,Diesel,Manual,17.3,1497,121.0,8,680000
Jazz,6,60000,Dealer,Petrol,Manual,18.7,1199,88.7,5,495000
i10,12,52000,Dealer,Petrol,Manual,19.81,1086,68.05,5,190000
Swift Dzire,6,88562,Dealer,Diesel,Manual,23.4,1248,74.0,5,520000
City,13,100000,Individual,Petrol,Manual,17.7,1497,78.0,5,200000
Figo,5,49392,Dealer,Petrol,Manual,18.16,1196,86.8,5,575000
Amaze,3,10000,Individual,Petrol,Automatic,19.0,1199,88.76,5,725000
Fortuner,9,104446,Dealer,Diesel,Manual,12.55,2982,168.5,7,1340000
X1,4,40000,Dealer,Diesel,Automatic,19.62,1998,192.0,5,2499000
Swift,5,70000,Individual,Diesel,Manual,25.2,1248,74.0,5,497000
Alto,9,42000,Dealer,Petrol,Manual,19.7,796,46.3,5,211000
E-Class,10,70000,Individual,Diesel,Automatic,11.5,2987,210.0,5,1800000
Civic,12,78000,Dealer,Petrol,Automatic,12.9,1799,130.0,5,265000
Innova,8,66758,Dealer,Diesel,Manual,12.8,2494,102.0,7,750000
Verna,3,32000,Dealer,Diesel,Automatic,22.0,1582,126.2,5,1200000
Amaze,5,120000,Individual,Diesel,Manual,25.8,1498,98.6,5,470000
Creta,5,39000,Dealer,Petrol,Manual,13.0,1591,121.3,5,920000
City,8,43000,Dealer,Petrol,Manual,17.8,1497,117.3,5,470000
Verna,2,28000,Individual,Diesel,Manual,22.0,1582,126.2,5,1080000
5,5,27000,Dealer,Diesel,Automatic,14.69,2993,258.0,5,3200000
Octavia,6,115000,Dealer,Diesel,Automatic,19.3,1968,141.0,5,999000
KWID,5,40000,Individual,Petrol,Manual,25.17,799,53.3,5,220000
Vento,8,55000,Dealer,Petrol,Manual,15.04,1598,103.6,5,335000
Swift Dzire,11,155522,Dealer,Diesel,Manual,23.4,1248,74.0,5,255000
3,13,94603,Dealer,Petrol,Automatic,10.9,2497,215.0,5,650000
Wagon R,3,33955,Trustmark Dealer,CNG,Manual,33.54,998,67.04,5,425000
Innova,9,85000,Dealer,Diesel,Manual,12.8,2494,102.0,8,750000
Compass,3,67000,Dealer,Diesel,Manual,17.1,1956,170.0,5,1950000
Vitara,5,20000,Individual,Diesel,Manual,24.3,1248,88.5,5,1000000
Innova,6,52000,Dealer,Diesel,Manual,12.99,2494,100.6,8,1200000
Figo,9,43500,Dealer,Diesel,Manual,20.0,1399,68.0,5,310000
Baleno,5,30000,Individual,Diesel,Manual,27.39,1248,74.0,5,585000
City,5,60000,Individual,Diesel,Manual,26.0,1498,98.6,5,750000
City,7,63200,Dealer,Diesel,Manual,25.1,1498,98.6,5,785000
Vitara,3,40000,Individual,Diesel,Manual,24.3,1248,88.5,5,735000
Wagon R,12,113675,Dealer,Petrol,Manual,14.0,1061,64.0,5,180000
Marazzo,1,8000,Individual,Diesel,Manual,17.3,1497,121.0,7,950000
Creta,6,56836,Dealer,Petrol,Manual,15.29,1591,121.3,5,790000
Vitara,4,78000,Individual,Diesel,Manual,24.3,1248,88.5,5,725000
Alto,8,50000,Individual,Petrol,Manual,22.74,796,47.3,5,280000
Elantra,6,68486,Dealer,Petrol,Automatic,14.5,1797,147.5,5,760000
A4,6,55200,Dealer,Diesel,Automatic,17.11,1968,174.33,5,1725000
Creta,4,66000,Dealer,Diesel,Manual,19.67,1582,126.2,5,1040000
Superb,11,74000,Dealer,Petrol,Automatic,13.7,1798,157.75,5,365000
Swift Dzire,8,21000,Individual,Petrol,Manual,17.5,1298,85.8,5,470000
Ciaz,1,6003,Trustmark Dealer,Petrol,Manual,21.56,1462,103.25,5,875000
Creta,5,80000,Dealer,Petrol,Manual,13.0,1591,121.3,5,925000
Swift Dzire,8,80000,Individual,Diesel,Manual,23.4,1248,74.0,5,475000
Alto,9,105800,Individual,Petrol,Manual,20.92,998,67.1,5,160000
City,6,28000,Dealer,Petrol,Automatic,18.0,1497,117.3,5,670000
XUV500,8,95000,Dealer,Diesel,Manual,15.1,2179,140.0,7,825000
i20,3,20773,Dealer,Petrol,Manual,18.6,1197,81.83,5,700000
Ertiga,9,120000,Individual,Diesel,Manual,20.77,1248,88.76,7,450000
Baleno,5,22000,Dealer,Petrol,Manual,15.4,1590,94.0,5,625000
Polo,9,35000,Individual,Diesel,Manual,22.07,1199,73.9,5,290000
E-Class,5,14000,Individual,Diesel,Automatic,16.1,1950,191.7,5,3900000
Wagon R,10,20000,Individual,Petrol,Manual,18.9,998,67.1,5,250000
Rapid,6,35000,Individual,Petrol,Automatic,14.3,1598,103.52,5,650000
KWID,4,17000,Dealer,Petrol,Automatic,24.04,999,67.0,5,385000
Swift Dzire,6,74000,Dealer,Diesel,Manual,23.4,1248,74.0,5,550000
Swift,6,40000,Dealer,Petrol,Manual,22.0,1197,81.8,5,470000
Baleno,5,59434,Dealer,Petrol,Manual,21.01,1197,81.8,5,599000
Ertiga,7,60000,Dealer,Petrol,Manual,16.02,1373,93.7,7,495000
i20,3,10000,Individual,Petrol,Manual,18.6,1197,81.83,5,750000
Grand,5,50000,Individual,Petrol,Manual,18.9,1197,82.0,5,465000
i10,7,36000,Dealer,Petrol,Manual,20.36,1197,78.9,5,345000
Ignis,2,11000,Dealer,Petrol,Automatic,20.89,1197,81.8,5,640000
City,7,110000,Individual,Diesel,Manual,26.0,1498,98.6,5,500000
City,4,80000,Individual,Diesel,Manual,26.0,1498,98.6,5,700000
Elantra,8,80000,Individual,Petrol,Automatic,14.5,1797,147.5,5,750000
Baleno,4,30000,Individual,Petrol,Manual,21.4,1197,83.1,5,610000
Creta,5,43031,Dealer,Diesel,Manual,21.38,1396,88.7,5,1050000
Innova,10,70000,Individual,Diesel,Manual,12.8,2494,102.0,7,550000
Vitara,4,55000,Dealer,Diesel,Manual,24.3,1248,88.5,5,925000
i10,5,59265,Dealer,Petrol,Manual,19.81,1086,68.05,5,350000
Bolero,3,40000,Individual,Diesel,Manual,15.96,2523,62.1,7,580000
Ciaz,5,53000,Dealer,Petrol,Manual,20.73,1373,91.1,5,635000
Figo,6,110000,Individual,Diesel,Manual,20.0,1399,68.05,5,380000
City,7,70000,Dealer,Diesel,Manual,26.0,1498,98.6,5,540000
Vento,8,44000,Dealer,Petrol,Manual,15.04,1598,103.6,5,395000
Amaze,3,17716,Dealer,Diesel,Automatic,23.8,1498,78.9,5,880000
C-Class,7,66000,Dealer,Diesel,Automatic,19.27,2143,170.0,5,1365000
Celerio,4,40000,Individual,Petrol,Automatic,21.63,998,67.0,5,500000
Vitara,4,64500,Dealer,Diesel,Manual,24.3,1248,88.5,5,850000
redi-GO,5,47000,Dealer,Petrol,Manual,20.71,799,53.64,5,299000
City,11,90000,Individual,Petrol,Manual,17.0,1497,118.0,5,300000
i20,3,20000,Dealer,Petrol,Automatic,17.4,1197,81.86,5,795000
XUV300,2,25000,Individual,Petrol,Manual,17.0,1197,110.0,5,1140000
GL-Class,5,40000,Dealer,Diesel,Automatic,17.9,2143,170.0,5,3350000
Ertiga,5,37000,Individual,Diesel,Manual,24.52,1248,88.5,7,810000
Alto,12,35000,Dealer,Petrol,Manual,19.7,796,46.3,5,225000
Celerio,5,36000,Dealer,Petrol,Manual,23.1,998,67.04,5,375000
C-Class,9,48900,Dealer,Diesel,Automatic,14.84,2143,170.0,5,1395000
Scorpio,7,92000,Dealer,Diesel,Manual,10.5,2609,120.0,7,595000
i20,4,120000,Individual,Diesel,Manual,22.54,1396,88.73,5,650000
Swift Dzire,9,65000,Dealer,Petrol,Manual,19.1,1197,85.8,5,335000
Celerio,3,10000,Individual,Petrol,Automatic,21.63,998,67.0,5,510000
Ciaz,4,67000,Dealer,Diesel,Manual,28.09,1248,88.5,5,831000
Freestyle,2,5000,Individual,Diesel,Manual,24.4,1498,98.63,5,780000
Aspire,4,20000,Individual,Petrol,Manual,18.16,1196,86.8,5,590000
Rapid,6,77000,Dealer,Diesel,Manual,21.14,1498,103.6,5,680000
Swift,6,41000,Dealer,Diesel,Manual,25.2,1248,74.0,5,545000
i20,9,50000,Dealer,Petrol,Manual,17.0,1197,80.0,5,395000
XUV500,5,95000,Individual,Diesel,Automatic,16.0,2179,140.0,7,875000
Ciaz,4,47000,Dealer,Diesel,Manual,28.09,1248,88.5,5,700000
Amaze,4,32000,Dealer,Petrol,Manual,17.8,1198,86.7,5,510000
Vitara,4,34000,Dealer,Diesel,Manual,24.3,1248,88.5,5,950000
Wagon R,4,90000,Individual,Petrol,Manual,20.51,998,67.04,5,320000
Verna,3,11500,Dealer,Petrol,Manual,17.43,1396,105.5,5,825000
Swift,7,52000,Dealer,Petrol,Manual,22.0,1197,81.8,5,361000
i10,10,56000,Dealer,Petrol,Manual,19.81,1086,68.05,5,225000
Ertiga,7,42000,Dealer,Diesel,Manual,20.77,1248,88.8,7,750000
Creta,2,40000,Individual,Diesel,Manual,20.5,1582,126.2,5,1500000
Rover,2,18100,Dealer,Diesel,Automatic,12.83,2179,147.5,7,4500000
Vento,7,59200,Dealer,Petrol,Automatic,16.93,1197,103.2,5,540000
E-Class,5,45000,Dealer,Diesel,Automatic,14.21,2143,203.0,5,2650000
Nexon,3,60000,Individual,Diesel,Manual,21.5,1497,108.5,5,725000
Swift,10,54688,Dealer,Petrol,Manual,16.1,1197,85.0,5,300000
City,11,59000,Individual,Petrol,Manual,17.0,1497,118.0,5,400000
Polo,5,80000,Dealer,Petrol,Automatic,17.21,1197,103.5,5,615000
Santro,10,49000,Dealer,Petrol,Manual,17.92,1086,62.1,5,195000
Swift Dzire,11,50000,Individual,Petrol,Manual,17.5,1197,85.8,5,300000
Jazz,5,54000,Individual,Diesel,Manual,27.3,1498,98.6,5,400000
Superb,11,82000,Dealer,Petrol,Automatic,13.7,1798,157.75,5,375000
Vento,10,45000,Dealer,Petrol,Manual,15.04,1598,103.6,5,335000
Alto,4,11000,Dealer,Petrol,Manual,24.7,796,47.3,5,285000
Polo,6,81544,Dealer,Petrol,Automatic,17.21,1197,103.6,5,685000
Amaze,2,19000,Dealer,Petrol,Manual,19.5,1199,88.76,5,578000
Grand,8,43000,Individual,Petrol,Manual,18.9,1197,82.0,5,355000
Jazz,4,26000,Individual,Petrol,Automatic,19.0,1199,88.7,5,675000
i20,6,53000,Dealer,Petrol,Manual,18.6,1197,81.83,5,599000
Wagon R,11,40000,Individual,Petrol,Manual,17.3,1061,64.0,5,250000
Scorpio,9,89000,Dealer,Diesel,Manual,12.05,2179,120.0,8,695000
Fortuner,7,95000,Dealer,Diesel,Automatic,12.55,2982,168.5,7,1449000
Vento,8,51500,Dealer,Petrol,Automatic,16.93,1197,103.2,5,475000
XUV500,4,62000,Dealer,Diesel,Manual,16.0,1997,140.0,7,1375000
Scorpio,5,64312,Dealer,Diesel,Manual,15.4,2179,120.0,7,825000
i20,3,29000,Dealer,Petrol,Automatic,17.4,1197,81.86,5,895000
Amaze,2,8000,Dealer,Diesel,Manual,27.4,1498,98.63,5,875000
Innova,7,70873,Dealer,Diesel,Manual,12.99,2494,100.6,7,1325000
i20,6,12000,Dealer,Petrol,Manual,18.6,1197,81.83,5,625000
Wagon R,3,25000,Individual,Petrol,Manual,20.51,998,67.04,5,380000
Innova,3,36000,Dealer,Diesel,Manual,13.68,2393,147.8,7,1600000
Nexon,3,90000,Individual,Diesel,Manual,21.5,1497,108.5,5,850000
XL6,1,23000,Dealer,Petrol,Manual,19.01,1462,103.2,6,1045000
Scorpio,9,68000,Dealer,Diesel,Manual,12.05,2179,120.0,8,450000
Swift Dzire,11,90000,Individual,Petrol,Manual,17.5,1298,85.8,5,275000
Ecosport,3,6500,Dealer,Diesel,Manual,22.77,1498,98.59,5,899000
Rapid,7,70000,Dealer,Diesel,Manual,21.14,1498,103.6,5,535000
